name,file,lineno
MyObject.greet,/Users/haiv/Projects/python-sandbox/stdlib/contextlib/closing_tryout.py,12
main,/Users/haiv/Projects/python-sandbox/stdlib/contextlib/closing_tryout.py,16
ext_check,/Users/haiv/Projects/python-sandbox/stdlib/argparse/file_type_with_extension_check.py,6
ext_check.extension,/Users/haiv/Projects/python-sandbox/stdlib/argparse/file_type_with_extension_check.py,7
pprint,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pprint.py,47
Options,/Users/haiv/Projects/python-sandbox/stdlib/argparse/parse_to_object.py,14
Options.__init__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/parse_to_object.py,15
Options.parse_args,/Users/haiv/Projects/python-sandbox/stdlib/argparse/parse_to_object.py,25
Options.__repr__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/parse_to_object.py,32
Options.__str__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/parse_to_object.py,35
common_ports_to_number,/Users/haiv/Projects/python-sandbox/stdlib/argparse/common_parser.py,22
create_common_parser,/Users/haiv/Projects/python-sandbox/stdlib/argparse/common_parser.py,41
create_logger,/Users/haiv/Projects/python-sandbox/stdlib/argparse/common_parser.py,57
parse_command_line,/Users/haiv/Projects/python-sandbox/stdlib/argparse/filetype.py,13
expand_variables,/Users/haiv/Projects/python-sandbox/stdlib/argparse/filetype.py,22
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/filetype.py,28
parser_test,/Users/haiv/Projects/python-sandbox/stdlib/argparse/multiple_values.py,7
parser_test.do_test,/Users/haiv/Projects/python-sandbox/stdlib/argparse/multiple_values.py,8
CsvSplitter,/Users/haiv/Projects/python-sandbox/stdlib/argparse/multiple_values.py,16
CsvSplitter.__call__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/multiple_values.py,17
ConfigFile,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type.py,10
ConfigFile.__init__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type.py,13
ConfigFile.__str__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type.py,17
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type.py,21
new_yaml_file,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type_using_function.py,10
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/custom_type_using_function.py,17
Options,/Users/haiv/Projects/python-sandbox/stdlib/argparse/store_options_to_object.py,21
base_1_range,/Users/haiv/Projects/python-sandbox/stdlib/argparse/get_lines.py,14
get_options,/Users/haiv/Projects/python-sandbox/stdlib/argparse/get_lines.py,27
Auth,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_type.py,9
Auth.from_str,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_type.py,15
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_type.py,19
get_port,/Users/haiv/Projects/python-sandbox/stdlib/argparse/type_factory.py,11
get_ip_address,/Users/haiv/Projects/python-sandbox/stdlib/argparse/type_factory.py,23
create_logger,/Users/haiv/Projects/python-sandbox/stdlib/argparse/common_parser.py,57
pprint,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pprint.py,47
pformat,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pprint.py,55
main,/Users/haiv/Projects/python-sandbox/3party/box/from_file.py,7
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
enum_choice_action,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_args/argparse_enum.py,5
enum_choice_action.EnumChoiceAction,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_args/argparse_enum.py,8
enum_choice_action.EnumChoiceAction.__init__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_args/argparse_enum.py,9
enum_choice_action.EnumChoiceAction.__call__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/enum_args/argparse_enum.py,36
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
JsonKeyValueAction,/Users/haiv/Projects/python-sandbox/stdlib/argparse/define_names_values/name_value_using_action.py,7
JsonKeyValueAction.__call__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/define_names_values/name_value_using_action.py,8
decode_json_key_value,/Users/haiv/Projects/python-sandbox/stdlib/argparse/define_names_values/name_value_using_function.py,11
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/define_names_values/name_value_using_function.py,24
configure_parser,/Users/haiv/Projects/python-sandbox/stdlib/argparse/sub_parser/pmplayer_safari.py,4
play,/Users/haiv/Projects/python-sandbox/stdlib/argparse/sub_parser/pmplayer_safari.py,21
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/sub_parser/__main__.py,9
configure_parser,/Users/haiv/Projects/python-sandbox/stdlib/argparse/sub_parser/pmplayer_chrome.py,4
play,/Users/haiv/Projects/python-sandbox/stdlib/argparse/sub_parser/pmplayer_chrome.py,11
InvalidIp,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,3
InvalidIp.__init__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,7
InvalidIp.__str__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,9
ValidIpAction,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,12
ValidIpAction.validate_ip,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,17
ValidIpAction.__call__,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/argparse_actions2.py,33
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/sample1.py,13
ip_tryout,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/sample2.py,13
main,/Users/haiv/Projects/python-sandbox/stdlib/argparse/argparse_actions_tryout/sample2.py,24
Cmd,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,52
Cmd.__init__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,76
Cmd.cmdloop,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,98
Cmd.precmd,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,150
Cmd.postcmd,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,157
Cmd.preloop,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,161
Cmd.postloop,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,165
Cmd.parseline,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,172
Cmd.onecmd,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,192
Cmd.emptyline,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,219
Cmd.default,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,229
Cmd.completedefault,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,238
Cmd.completenames,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,247
Cmd.complete,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,251
Cmd.get_names,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,281
Cmd.complete_help,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,286
Cmd.do_help,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,292
Cmd.print_topics,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,338
Cmd.columnize,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/cmd.py,346
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
schedule_tasks,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/download_files.py,12
download,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/download_files.py,23
worker,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/download_files.py,27
wait_for_tasks,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/download_files.py,36
myproc,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/ctrl_handling.py,16
format_exitcode,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/ctrl_handling.py,21
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/ctrl_handling.py,31
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
slackoff,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,11
producer,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/queue_tryout.py,17
consumer,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/queue_tryout.py,30
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
worker,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/pool_tryout.py,11
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/pool_tryout.py,15
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
worker,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/pool_map_tryout.py,13
parse_command_line,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/pool_map_tryout.py,19
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/pool_map_tryout.py,35
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
calculate_total,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_event.py,13
calculate_count,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_event.py,20
calculate_average,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_event.py,27
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
calculate_total,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_barrier.py,13
calculate_count,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_barrier.py,20
calculate_average,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_barrier.py,27
Consumer,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,8
Consumer.__init__,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,9
Consumer.run,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,14
Task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,30
Task.__init__,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,31
Task.__call__,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,35
Task.__str__,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/consumer.py,42
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
calculate_total,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_join.py,13
calculate_count,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_join.py,19
calculate_average,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/wait_for_tasks_using_join.py,25
adder,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/starmap_tryout.py,16
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/starmap_tryout.py,23
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
slackoff,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,11
control_C_handler,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/progress.py,24
download,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/progress.py,36
show_progress,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/progress.py,52
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
stage_1,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/synchronizing_operations.py,15
stage_2,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/synchronizing_operations.py,25
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/synchronizing_operations.py,33
worker,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/signaling_between_processes.py,7
main,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/signaling_between_processes.py,16
wraps,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/functools.py,65
slackoff,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,11
time_consuming_task,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,17
time_consuming_task.inner_wrapper,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/toolbox/simulator.py,21
perform,/Users/haiv/Projects/python-sandbox/stdlib/multiprocessing/config_problem/stuff.py,9
Config,/Users/haiv/Projects/python-sandbox/3party/flask/microblog/config.py,5
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
Enum,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,664
Enum.__new__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,670
Enum._generate_next_value_,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,715
Enum._missing_,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,733
Enum.__repr__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,736
Enum.__str__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,740
Enum.__dir__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,743
Enum.__format__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,755
Enum.__hash__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,774
Enum.__reduce_ex__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,777
Enum.name,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,788
Enum.value,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,793
LicenseType,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_str_enum.py,5
test_paid,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_str_enum.py,10
test_none,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_str_enum.py,14
Color,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,7
test_value,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,13
test_name,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,17
test_from_value,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,21
test_from_value_failed,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,25
test_from_name,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,30
test_from_name_failed,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_class.py,34
Color,/Users/haiv/Projects/python-sandbox/stdlib/enum/auto_values.py,9
Color2,/Users/haiv/Projects/python-sandbox/stdlib/enum/auto_values.py,14
test_name,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_function.py,7
test_value,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_function.py,11
test_init,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_function.py,15
test_uniqueness_violation,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_unique.py,7
test_uniqueness_violation.Color,/Users/haiv/Projects/python-sandbox/stdlib/enum/test_unique.py,11
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
my_completer,/Users/haiv/Projects/python-sandbox/stdlib/readline/readline_example1.py,6
SimpleCompleter,/Users/haiv/Projects/python-sandbox/stdlib/readline/example1.py,10
SimpleCompleter.__init__,/Users/haiv/Projects/python-sandbox/stdlib/readline/example1.py,11
SimpleCompleter.complete,/Users/haiv/Projects/python-sandbox/stdlib/readline/example1.py,14
input_loop,/Users/haiv/Projects/python-sandbox/stdlib/readline/example1.py,40
get_sandbox_host,/Users/haiv/Projects/python-sandbox/3party/paramiko/sandbox.py,1
completer,/Users/haiv/Projects/python-sandbox/stdlib/readline/explore.py,10
input_loop,/Users/haiv/Projects/python-sandbox/stdlib/readline/explore.py,13
SimpleCompleter,/Users/haiv/Projects/python-sandbox/stdlib/readline/libedit_binding.py,10
SimpleCompleter.__init__,/Users/haiv/Projects/python-sandbox/stdlib/readline/libedit_binding.py,11
SimpleCompleter.complete,/Users/haiv/Projects/python-sandbox/stdlib/readline/libedit_binding.py,14
input_loop,/Users/haiv/Projects/python-sandbox/stdlib/readline/libedit_binding.py,40
is_valid_ip,/Users/haiv/Projects/python-sandbox/stdlib/ipaddress/validate.py,3
main,/Users/haiv/Projects/python-sandbox/3party/boto3/list_files.py,9
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
compare_lines,/Users/haiv/Projects/python-sandbox/stdlib/difflib/diff_lines.py,59
main,/Users/haiv/Projects/python-sandbox/stdlib/difflib/diff_lines.py,82
Controller,/Users/haiv/Projects/python-sandbox/stdlib/code/console.py,12
Controller.__init__,/Users/haiv/Projects/python-sandbox/stdlib/code/console.py,13
Controller.__repr__,/Users/haiv/Projects/python-sandbox/stdlib/code/console.py,16
main,/Users/haiv/Projects/python-sandbox/stdlib/code/console.py,19
Configuration,/Users/haiv/Projects/python-sandbox/stdlib/configparser/ini2nestedobj.py,6
Configuration.from_ini,/Users/haiv/Projects/python-sandbox/stdlib/configparser/ini2nestedobj.py,8
main,/Users/haiv/Projects/python-sandbox/tools/dtree/src/dtree/main.py,21
getText,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,21
handleSlideshow,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,28
handleSlides,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,36
handleSlide,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,40
handleSlideshowTitle,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,44
handleSlideTitle,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,47
handlePoints,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,50
handlePoint,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,56
handleToc,/Users/haiv/Projects/python-sandbox/stdlib/xml/dom_ex.py,59
node2quote,/Users/haiv/Projects/python-sandbox/stdlib/xml/get_quotes2.py,15
q,/Users/haiv/Projects/python-sandbox/stdlib/xml/get_quotes2.py,20
g,/Users/haiv/Projects/python-sandbox/stdlib/xml/get_quotes2.py,30
get_node_text,/Users/haiv/Projects/python-sandbox/stdlib/xml/get_quotes.py,28
remove_xml_declaration,/Users/haiv/Projects/python-sandbox/stdlib/xml/remove_xml_declaration.py,10
create_book_node,/Users/haiv/Projects/python-sandbox/stdlib/xml/create_xml_using_elementtree.py,7
main,/Users/haiv/Projects/python-sandbox/stdlib/xml/create_xml_using_elementtree.py,19
create_node,/Users/haiv/Projects/python-sandbox/stdlib/xml/create_xml_using_minidom.py,6
add_book,/Users/haiv/Projects/python-sandbox/stdlib/xml/create_xml_using_minidom.py,14
create_node,/Users/haiv/Projects/python-sandbox/stdlib/xml/oswalk.py,8
create_dir_node,/Users/haiv/Projects/python-sandbox/stdlib/xml/oswalk.py,16
create_file_node,/Users/haiv/Projects/python-sandbox/stdlib/xml/oswalk.py,32
get_node_text,/Users/haiv/Projects/python-sandbox/stdlib/xml/parse_using_etree.py,7
XmlResponse,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml_status/xml_status.py,4
XmlResponse.parse_string,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml_status/xml_status.py,6
XmlResponse.__init__,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml_status/xml_status.py,15
interpret_response,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml_status/xml_status.py,24
OrdersHandler,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml2csv/xml2csv.py,24
OrdersHandler.__init__,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml2csv/xml2csv.py,25
OrdersHandler.startElement,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml2csv/xml2csv.py,28
main,/Users/haiv/Projects/python-sandbox/stdlib/xml/xml2csv/xml2csv.py,37
VerifyXml,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,22
VerifyXml.__init__,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,25
VerifyXml._get_root,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,30
VerifyXml._verify_xml,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,48
TestPrimitive,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,105
TestPrimitive.setUp,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,106
TestPrimitive.test_differentTagsExpectNotVerify,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,109
TestPrimitive.test_differentTextExpectNotVerify,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,117
TestPrimitive.test_sameAttributesExpectVerify,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,125
TestPrimitive.test_differentNumberOfAttributesExpectNotVerify,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,130
TestComplex,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,139
TestComplex.setUp,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,140
TestComplex.test_indenticalExpectVerified,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,143
TestComplex.test_ignoreTagsExpectVerified,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,148
TestComplex.test_ignoreTagsExpectNotVerify,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,154
TestComplex.test_childrenOutOfOrderExpectVerified,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,163
TestComplex.test_childrenCountNotMatchedExpectNotVerified,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,168
TestComplex.test_actualChildDifferentExpectNotVerified,/Users/haiv/Projects/python-sandbox/stdlib/xml/compare/compare_tests.py,176
printNode,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/etree_tryout.py,40
xmlNodeToDict,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/etree_tryout.py,58
main,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/etree_tryout.py,75
printNode,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/verify.py,40
xmlNodeToDict,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/verify.py,58
main,/Users/haiv/Projects/python-sandbox/stdlib/xml/etree/verify.py,70
main,/Users/haiv/Projects/python-sandbox/stdlib/struct/2_unpack_class.py,4
main,/Users/haiv/Projects/python-sandbox/stdlib/struct/1_unpack_binary.py,8
select,/Users/haiv/Projects/python-sandbox/stdlib/typing/callable.py,8
is_odd,/Users/haiv/Projects/python-sandbox/stdlib/typing/callable.py,13
main,/Users/haiv/Projects/python-sandbox/stdlib/typing/callable.py,17
Credential,/Users/haiv/Projects/python-sandbox/stdlib/typing/named_tuple_as_str.py,8
Credential.__str__,/Users/haiv/Projects/python-sandbox/stdlib/typing/named_tuple_as_str.py,12
main,/Users/haiv/Projects/python-sandbox/stdlib/typing/named_tuple_as_str.py,16
Arguments,/Users/haiv/Projects/python-sandbox/stdlib/typing/arguments_in_a_class.py,6
login,/Users/haiv/Projects/python-sandbox/stdlib/typing/arguments_in_a_class.py,17
main,/Users/haiv/Projects/python-sandbox/stdlib/typing/arguments_in_a_class.py,22
apt_update,/Users/haiv/Projects/python-sandbox/3party/invoke/tasks.py,5
apt_upgrade,/Users/haiv/Projects/python-sandbox/3party/invoke/tasks.py,10
TopologicalSorter,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,39
TopologicalSorter.__init__,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,42
TopologicalSorter._get_nodeinfo,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,52
TopologicalSorter.add,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,57
TopologicalSorter.prepare,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,84
TopologicalSorter.get_ready,/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/graphlib.py,106
